,Animal,time_trial,Phase,Trial,465nm_dFF_norm
10013,145,21.32582864290181,trace,7,0.27133728868838597
10014,145,21.425891181988746,trace,7,1.4124766001008484
10015,145,21.525953721075673,trace,7,0.7941202455653735
10016,145,21.6260162601626,trace,7,0.23540626827854158
10017,145,21.726078799249528,trace,7,-0.3413160238741277
10018,145,21.826141338336463,trace,7,-0.46257892561537717
10019,145,21.92620387742339,trace,7,-0.7390075131179888
10020,145,22.026266416510317,trace,7,-1.9382504028107872
10021,145,22.126328955597245,trace,7,-1.4195627766775256
10022,145,22.22639149468418,trace,7,-0.03948960950955513
10023,145,22.326454033771107,trace,7,0.1824716857548073
10024,145,22.426516572858034,trace,7,-0.3543535982305988
10025,145,22.52657911194497,trace,7,-0.524275364035102
10026,145,22.626641651031896,trace,7,0.4470002164724038
10027,145,22.726704190118824,trace,7,-0.5567352975969184
10028,145,22.82676672920575,trace,7,-0.3361558382020832
10029,145,22.926829268292686,trace,7,1.4225196918467837
10030,145,23.026891807379613,trace,7,0.5962103789433372
10031,145,23.12695434646654,trace,7,-0.7633812215928947
10032,145,23.227016885553468,trace,7,-0.5130098811104087
10033,145,23.327079424640402,trace,7,-0.5568585061304286
10034,145,23.42714196372733,trace,7,-0.5723134534691583
10035,145,23.527204502814257,trace,7,-0.26849058047402896
10036,145,23.62726704190119,trace,7,-0.6786300800953116
10037,145,23.72732958098812,trace,7,-0.8161194323714444
10038,145,23.827392120075046,trace,7,-0.5607048108612035
10039,145,23.927454659161974,trace,7,-0.4794296537281673
10040,145,24.02751719824891,trace,7,-0.16028752075629352
10041,145,24.127579737335836,trace,7,-1.258732636552527
10042,145,24.227642276422763,trace,7,-2.2560992530899266
10043,145,24.32770481550969,trace,7,-0.11144913701369219
10044,145,24.427767354596625,trace,7,0.005311139187825448
10045,145,24.527829893683553,trace,7,0.07687607130988035
10046,145,24.62789243277048,trace,7,-0.6707982523162463
10047,145,24.727954971857407,trace,7,0.9395407422748252
10048,145,24.828017510944342,trace,7,0.169775483233287
10049,145,24.92808005003127,trace,7,-0.7738591788319554
10050,145,25.028142589118197,trace,7,-1.3416603515045074
10051,145,25.12820512820513,trace,7,-0.9632052406707152
10052,145,25.22826766729206,trace,7,-0.14258318871342393
10053,145,25.328330206378986,trace,7,-0.8120212880961643
10054,145,25.428392745465914,trace,7,0.667095529294254
10055,145,25.528455284552848,trace,7,0.20972854434072308
10056,145,25.628517823639775,trace,7,-0.04738738833872413
10057,145,25.728580362726703,trace,7,-0.35604224704237764
10058,145,25.82864290181363,trace,7,-0.9954826564153411
10059,145,25.928705440900565,trace,7,-0.6574546418557072
10060,145,26.028767979987492,trace,7,-1.429812584513554
10061,145,26.12883051907442,trace,7,-0.30494972869016274
10062,145,26.228893058161354,trace,7,-0.7744357007797213
10063,145,26.32895559724828,trace,7,0.21602819739870216
10064,145,26.42901813633521,trace,7,-0.4179439335078608
10065,145,26.529080675422136,trace,7,-0.0455923107655315
10066,145,26.62914321450907,trace,7,0.41974235746435984
10067,145,26.729205753596,trace,7,-1.219168482600954
10068,145,26.829268292682926,trace,7,0.03619091218607995
10069,145,26.929330831769853,trace,7,-2.026098513009907
10070,145,27.029393370856788,trace,7,-0.9308436394990837
10071,145,27.129455909943715,trace,7,-0.5725542121744802
10072,145,27.229518449030643,trace,7,-0.8571809807421871
10073,145,27.32958098811757,trace,7,-0.6627364364191078
10074,145,27.429643527204504,trace,7,-1.9936807901755722
10075,145,27.529706066291432,trace,7,-2.3608697018234968
10076,145,27.62976860537836,trace,7,-1.1201127497952814
10077,145,27.729831144465294,trace,7,-1.3522843627352217
10078,145,27.82989368355222,trace,7,-1.593709856863366
10079,145,27.92995622263915,trace,7,-0.418887247348756
10080,145,28.030018761726076,trace,7,0.08971614078868548
10081,145,28.13008130081301,trace,7,0.45568273972733453
10082,145,28.230143839899938,trace,7,-0.38059155527441413
10083,145,28.330206378986865,trace,7,-0.6130398066146096
10084,145,28.430268918073793,trace,7,-0.11515842913359446
10085,145,28.530331457160727,trace,7,0.01449743743228337
10086,145,28.630393996247655,trace,7,-0.19988710122993977
10087,145,28.730456535334582,trace,7,0.04712557923546384
10088,145,28.830519074421517,trace,7,0.5439161164335482
10089,145,28.930581613508444,trace,7,-0.2581920777547762
10090,145,29.03064415259537,trace,7,0.03388279007352377
10091,145,29.1307066916823,trace,7,0.8664747957565656
10092,145,29.230769230769234,trace,7,-0.44062501158329404
10093,145,29.33083176985616,trace,7,-0.4024714956209892
10094,145,29.43089430894309,trace,7,-1.050060764942429
10095,145,29.530956848030016,trace,7,-0.8685912755964195
10096,145,29.63101938711695,trace,7,-1.1478612025475157
10097,145,29.731081926203878,trace,7,-0.4401728296154402
10098,145,29.831144465290805,trace,7,-2.346200901792207
10099,145,29.931207004377733,trace,7,-2.5878327776574146
10100,145,30.031269543464667,trace,7,-0.7635967320889361
10101,145,30.131332082551594,trace,7,0.2115941996491855
10102,145,30.231394621638522,trace,7,-1.1427734680560122
10103,145,30.331457160725456,trace,7,1.8293887655884464
10104,145,30.431519699812384,trace,7,0.3724352833411184
10105,145,30.53158223889931,trace,7,-0.7785959471741638
10106,145,30.63164477798624,trace,7,-0.49989089157293554
10107,145,30.731707317073173,trace,7,-0.5229877705829786
10108,145,30.8317698561601,trace,7,0.14739476173536697
10109,145,30.931832395247028,trace,7,-1.360678557246211
10110,145,31.031894934333955,trace,7,-0.9989218457331024
10111,145,31.13195747342089,trace,7,-0.048188628860053616
10112,145,31.232020012507817,trace,7,0.13202684952427446
10113,145,31.332082551594745,trace,7,0.17629492339405564
10114,145,31.43214509068168,trace,7,0.42411208845865356
10115,145,31.532207629768607,trace,7,0.4620781672906154
10116,145,31.632270168855534,trace,7,-0.4913000992387474
10117,145,31.73233270794246,trace,7,-0.9660635123443125
10118,145,31.832395247029396,trace,7,-1.168570520515406
10119,145,31.932457786116323,trace,7,-1.674032689423782
10120,145,32.03252032520325,trace,7,-2.488029938069975
10121,145,32.13258286429018,trace,7,-1.9622282455469
10122,145,32.23264540337711,trace,7,-2.0240754961759313
10123,145,32.33270794246404,trace,7,-0.6991424069316985
10124,145,32.43277048155097,trace,7,-0.27024737531949883
10125,145,32.5328330206379,trace,7,-0.9159104916112579
10126,145,32.63289555972483,trace,7,0.668027739872552
10127,145,32.73295809881176,trace,7,-1.0098400858658325
10128,145,32.833020637898684,trace,7,-1.1378017112708938
10129,145,32.93308317698562,trace,7,-1.3754627957280694
10130,145,33.033145716072546,trace,7,-0.7828336427933048
10131,145,33.133208255159474,trace,7,0.5479573305743951
10132,145,33.2332707942464,trace,7,-1.0173365258495524
10133,145,33.333333333333336,trace,7,-1.0579364724948013
10134,145,33.43339587242026,trace,7,-1.1027477456563683
10135,145,33.53345841150719,trace,7,-1.7918961521361054
10136,145,33.63352095059412,trace,7,-1.548649401593678
10137,145,33.73358348968105,trace,7,-1.8534796646098222
10138,145,33.83364602876798,trace,7,-0.7955531710124145
10139,145,33.93370856785491,trace,7,-0.07462439516486483
10140,145,34.03377110694184,trace,7,-0.3057205886523579
10141,145,34.13383364602877,trace,7,-1.682390673871813
10142,145,34.2338961851157,trace,7,-2.1156724082311356
10143,145,34.333958724202624,trace,7,-0.7934874162863751
10144,145,34.43402126328956,trace,7,-0.09761443668644068
10145,145,34.534083802376486,trace,7,-0.694783675260817
10146,145,34.63414634146341,trace,7,-1.7229995717539044
10147,145,34.73420888055034,trace,7,-0.6047520763813161
10148,145,34.834271419637275,trace,7,-1.0479521991341203
10149,145,34.9343339587242,trace,7,-1.572986015676622
10150,145,35.03439649781113,trace,7,-0.6911233134550917
10151,145,35.134459036898065,trace,7,-2.0032986928397363
10152,145,35.23452157598499,trace,7,-1.8824415702891681
10153,145,35.33458411507192,trace,7,-1.4551038159306224
10154,145,35.43464665415885,trace,7,-1.4918973558627806
10155,145,35.53470919324578,trace,7,-2.6764459269146306
10156,145,35.63477173233271,trace,7,-1.3742865900140613
10157,145,35.734834271419636,trace,7,-1.9617670458412146
10158,145,35.834896810506564,trace,7,-3.206847987014078
10159,145,35.9349593495935,trace,7,-1.6719214958922146
10160,145,36.035021888680426,trace,7,-1.5689420999048356
10161,145,36.13508442776735,trace,7,-1.0710021565372285
10162,145,36.23514696685428,trace,7,-1.4005975086106306
10163,145,36.335209505941215,trace,7,-1.1236790225368503
10164,145,36.43527204502814,trace,7,-1.7234051074527288
10165,145,36.53533458411507,trace,7,-1.2176475426930553
10166,145,36.635397123202004,trace,7,-0.3361609689865496
10167,145,36.73545966228893,trace,7,-1.487384773268531
10168,145,36.83552220137586,trace,7,-1.1241080654623592
10169,145,36.93558474046279,trace,7,-0.1789845173851549
10170,145,37.03564727954972,trace,7,-0.9839670513890383
10171,145,37.13570981863665,trace,7,-1.280895152274226
10172,145,37.235772357723576,trace,7,-2.287566778174769
10173,145,37.3358348968105,trace,7,-0.7465556751105652
10174,145,37.43589743589744,trace,7,-0.5275848535809917
10175,145,37.535959974984365,trace,7,-2.1480931646666503
10176,145,37.63602251407129,trace,7,-1.2549403010575062
10177,145,37.73608505315823,trace,7,-0.488868863571651
10178,145,37.836147592245155,trace,7,-0.8064507344534912
10179,145,37.93621013133208,trace,7,-1.1040782899304584
10180,145,38.03627267041901,trace,7,-1.5084462815074093
10181,145,38.136335209505944,trace,7,-0.6337997237934612
10182,145,38.23639774859287,trace,7,-0.3892266638386959
10183,145,38.3364602876798,trace,7,-1.3114269501113354
10184,145,38.436522826766726,trace,7,-1.325996374105329
10185,145,38.53658536585366,trace,7,-1.1062033505033886
10186,145,38.63664790494059,trace,7,-0.8557968147903909
10187,145,38.736710444027516,trace,7,-0.5964451718983791
10188,145,38.83677298311444,trace,7,-1.1886862750666833
10189,145,38.93683552220138,trace,7,-1.0228308322094413
10190,145,39.036898061288305,trace,7,-1.0384386465746631
10191,145,39.13696060037523,trace,7,-0.4495564662544494
10192,145,39.23702313946217,trace,7,-0.47337328914565063
10193,145,39.337085678549094,trace,7,-2.1239249246670475
10194,145,39.43714821763602,trace,7,-2.3792667877770963
10195,145,39.53721075672295,trace,7,-0.21659575104605783
10196,145,39.637273295809884,trace,7,-0.48272020381139413
10197,145,39.73733583489681,trace,7,-0.8351600889572802
10198,145,39.83739837398374,trace,7,-1.1897737976089986
10199,145,39.937460913070666,trace,7,-0.8954312854977067
10200,145,40.0375234521576,iti,7,-1.5122949321961752
10201,145,40.13758599124453,iti,7,-1.9426776669887182
10202,145,40.237648530331455,iti,7,-2.358201541762187
10203,145,40.33771106941839,iti,7,-2.953460252816216
10204,145,40.43777360850532,iti,7,-2.5746763151277783
10205,145,40.537836147592245,iti,7,-1.134516383529429
10206,145,40.63789868667917,iti,7,-1.7578113150017889
10207,145,40.73796122576611,iti,7,-1.50723238177022
10208,145,40.838023764853034,iti,7,-1.308898778924335
10209,145,40.93808630393996,iti,7,-1.097677840731614
10210,145,41.03814884302689,iti,7,-0.36742764420930757
10211,145,41.13821138211382,iti,7,-1.0645409201824312
10212,145,41.23827392120075,iti,7,-0.9399332285219677
10213,145,41.33833646028768,iti,7,-0.003939231579969102
10214,145,41.438398999374606,iti,7,-0.2827947298258263
10215,145,41.53846153846154,iti,7,-1.0747838216627001
10216,145,41.63852407754847,iti,7,-0.14854190006531207
10217,145,41.738586616635395,iti,7,-1.2378549492903144
10218,145,41.83864915572233,iti,7,-1.524171660286662
10219,145,41.93871169480926,iti,7,-1.412512124140207
10220,145,42.038774233896184,iti,7,-1.4382940425998723
10221,145,42.13883677298311,iti,7,-1.816803419822513
10222,145,42.238899312070046,iti,7,-1.8954981780970364
10223,145,42.338961851156974,iti,7,-1.3210406415482043
10224,145,42.4390243902439,iti,7,-1.2683178011008918
10225,145,42.53908692933083,iti,7,-2.8822080463966695
10226,145,42.63914946841776,iti,7,-2.2294080952715407
10227,145,42.73921200750469,iti,7,-1.2483185145877413
10228,145,42.83927454659162,iti,7,-2.224337373158661
10229,145,42.93933708567855,iti,7,-1.0186252785091592
10230,145,43.03939962476548,iti,7,-0.8314053425510691
10231,145,43.13946216385241,iti,7,-1.3958687953436362
10232,145,43.239524702939335,iti,7,-0.02559876718177878
10233,145,43.33958724202627,iti,7,-0.9153899037179722
10234,145,43.4396497811132,iti,7,0.08092018042511515
10235,145,43.539712320200124,iti,7,-0.3245851277577847
10236,145,43.63977485928705,iti,7,-0.018380528109841348
10237,145,43.739837398373986,iti,7,-1.2833848489913042
10238,145,43.83989993746091,iti,7,-2.4711365882452743
10239,145,43.93996247654784,iti,7,-1.3777950660842964
10240,145,44.04002501563477,iti,7,-2.2123350956668553
10241,145,44.1400875547217,iti,7,-1.3588284957349093
10242,145,44.24015009380864,iti,7,-2.144859783144259
10243,145,44.34021263289556,iti,7,-1.127735827417324
10244,145,44.44027517198249,iti,7,-1.186034325085807
10245,145,44.54033771106941,iti,7,-1.930731528408265
10246,145,44.64040025015635,iti,7,-1.408083947093243
10247,145,44.74046278924328,iti,7,-1.5925543504013617
10248,145,44.8405253283302,iti,7,-1.6192702069380962
10249,145,44.940587867417136,iti,7,-0.9966047490367431
10250,145,45.04065040650407,iti,7,-0.9939126990412298
10251,145,45.14071294559099,iti,7,-2.0011356899762274
10252,145,45.240775484677926,iti,7,-2.0589175131317377
10253,145,45.34083802376486,iti,7,-1.9481356065788722
10254,145,45.44090056285178,iti,7,0.06462275874512825
10255,145,45.540963101938715,iti,7,-0.6361527920762982
10256,145,45.641025641025635,iti,7,-1.9627348523644168
10257,145,45.74108818011257,iti,7,-0.9574718756741329
10258,145,45.841150719199504,iti,7,-2.790214865877712
10259,145,45.941213258286425,iti,7,-2.442244789410158
10260,145,46.04127579737336,iti,7,-2.597899477936933
10261,145,46.141338336460294,iti,7,-2.195730377601119
10262,145,46.241400875547214,iti,7,-1.7651771564128111
10263,145,46.34146341463415,iti,7,0.844797922519385
10264,145,46.44152595372107,iti,7,-0.35383699808256486
10265,145,46.541588492808,iti,7,-0.08349483351318156
10266,145,46.64165103189494,iti,7,-0.9963966158252423
10267,145,46.74171357098186,iti,7,-0.7853922448386784
10268,145,46.84177611006879,iti,7,-0.47160551287071
10269,145,46.94183864915573,iti,7,-0.9390268781523089
10270,145,47.04190118824265,iti,7,-1.0895483868542142
10271,145,47.14196372732958,iti,7,-0.6698818517171229
10272,145,47.24202626641652,iti,7,-1.4843192440260617
10273,145,47.34208880550344,iti,7,-0.7912996636559196
10274,145,47.44215134459037,iti,7,-2.12828233045519
10275,145,47.54221388367729,iti,7,-2.1475028487568992
10276,145,47.642276422764226,iti,7,-2.2105464805310953
10277,145,47.74233896185116,iti,7,-0.680760916579527
10278,145,47.84240150093808,iti,7,-2.345417566302313
10279,145,47.942464040025015,iti,7,-2.3827219522738585
10280,145,48.04252657911195,iti,7,-1.907143011937147
10281,145,48.14258911819887,iti,7,-2.5215950036936166
10282,145,48.242651657285805,iti,7,-1.5897793155380346
10283,145,48.34271419637274,iti,7,-1.3348923259995074
10284,145,48.44277673545966,iti,7,-1.8942913740449874
10285,145,48.542839274546594,iti,7,-2.0456566003104455
10286,145,48.642901813633515,iti,7,-2.0787541056992107
10287,145,48.74296435272045,iti,7,-1.8413712210850677
10288,145,48.84302689180738,iti,7,-0.6433046146670832
10289,145,48.943089430894304,iti,7,-2.1908704735427142
10290,145,49.04315196998124,iti,7,-2.5614283489944474
10291,145,49.14321450906817,iti,7,-1.7498379621189792
10292,145,49.24327704815509,iti,7,-2.1901450989529057
10293,145,49.34333958724203,iti,7,-1.379308009206742
10294,145,49.44340212632896,iti,7,-1.3369607888906978
10295,145,49.54346466541588,iti,7,-1.3267939265712383
10296,145,49.64352720450282,iti,7,-0.8361405770349677
10297,145,49.74358974358974,iti,7,0.6780058332735805
10298,145,49.84365228267667,iti,7,1.4892757873375162
10299,145,49.943714821763606,iti,7,-0.21652366706323195
10300,145,50.04377736085053,iti,7,-0.35684304988674165
10301,145,50.14383989993746,iti,7,1.4146758240005566
10302,145,50.243902439024396,iti,7,-0.7372539280827995
10303,145,50.343964978111316,iti,7,0.9149053550679381
10304,145,50.44402751719825,iti,7,-0.09731191078337924
10305,145,50.544090056285185,iti,7,-0.13213610981925306
10306,145,50.644152595372105,iti,7,-0.8409644284343127
10307,145,50.74421513445904,iti,7,0.908694694782305
10308,145,50.84427767354596,iti,7,0.32548672546765967
10309,145,50.944340212632895,iti,7,-1.0102360730416158
10310,145,51.04440275171983,iti,7,0.18035549393443218
10311,145,51.14446529080675,iti,7,-1.5039692405829101
10312,145,51.244527829893684,iti,7,-0.14380794195094954
10313,145,51.34459036898062,iti,7,-1.1851957331171634
10314,145,51.44465290806754,iti,7,-0.5955652341960199
10315,145,51.54471544715447,iti,7,-0.8074133201262126
10316,145,51.644777986241394,iti,7,-0.9541951095645542
10317,145,51.74484052532833,iti,7,-2.047049896247608
10318,145,51.84490306441526,iti,7,-1.6637195383829704
10319,145,51.94496560350218,iti,7,-0.03412483144423549
10320,145,52.04502814258912,iti,7,-0.6539108912271577
10321,145,52.14509068167605,iti,7,-0.5721017685788015
10322,145,52.24515322076297,iti,7,0.32168838593720245
10323,145,52.34521575984991,iti,7,0.0389731325587523
10324,145,52.44527829893684,iti,7,-0.7868978584264342
10325,145,52.54534083802376,iti,7,-0.6440493577801284
10326,145,52.645403377110696,iti,7,-0.43154918231532624
10327,145,52.74546591619762,iti,7,-0.22475100374866622
10328,145,52.84552845528455,iti,7,-0.6497383656573859
10329,145,52.945590994371486,iti,7,-1.2675118295961358
10330,145,53.045653533458406,iti,7,-1.1196909985611165
10331,145,53.14571607254534,iti,7,0.05214461000461405
10332,145,53.245778611632275,iti,7,-0.013298601279874178
10333,145,53.345841150719195,iti,7,-0.8583855649219789
10334,145,53.44590368980613,iti,7,-0.8828654448952481
10335,145,53.545966228893064,iti,7,-0.8046827334770447
10336,145,53.646028767979985,iti,7,-0.9792200946910867
10337,145,53.74609130706692,iti,7,-1.1152135306030437
10338,145,53.84615384615384,iti,7,0.7124613672714571
10339,145,53.946216385240774,iti,7,-0.262448241877463
10340,145,54.04627892432771,iti,7,-0.4813387565625899
10341,145,54.14634146341463,iti,7,0.09471997094606659
10342,145,54.24640400250156,iti,7,-0.9184821221105223
10343,145,54.3464665415885,iti,7,-2.050559973582089
10344,145,54.44652908067542,iti,7,-1.2049751740015435
10345,145,54.54659161976235,iti,7,-1.5148922750592837
10346,145,54.64665415884929,iti,7,-1.872669854511061
10347,145,54.74671669793621,iti,7,-1.505307489355556
10348,145,54.84677923702314,iti,7,-1.017523429749628
10349,145,54.94684177611006,iti,7,-0.5035777927408776
10350,145,55.046904315197,iti,7,-2.0627428127767633
10351,145,55.14696685428393,iti,7,-1.1699346031387463
10352,145,55.24702939337085,iti,7,0.10152628134021606
10353,145,55.347091932457786,iti,7,-0.02319505227225482
10354,145,55.44715447154472,iti,7,0.41962718566161383
10355,145,55.54721701063164,iti,7,0.6715789314097705
10356,145,55.647279549718576,iti,7,0.7819757579574462
10357,145,55.74734208880551,iti,7,0.5316485938148402
10358,145,55.84740462789243,iti,7,0.6994404828216337
10359,145,55.947467166979365,iti,7,-0.14194879934285506
10360,145,56.047529706066285,iti,7,-0.5128421960845923
10361,145,56.14759224515322,iti,7,-1.0869230591584702
10362,145,56.247654784240154,iti,7,-0.31037783444497086
10363,145,56.347717323327075,iti,7,-2.3111766747245164
10364,145,56.44777986241401,iti,7,-0.24882217804143322
10365,145,56.547842401500944,iti,7,-0.5613391806525254
10366,145,56.647904940587864,iti,7,-1.3927847119414556
10367,145,56.7479674796748,iti,7,-1.5902010251984118
10368,145,56.84803001876173,iti,7,-1.1942503449493238
10369,145,56.94809255784865,iti,7,-1.7004031572410163
10370,145,57.04815509693559,iti,7,-1.2277563832187095
10371,145,57.14821763602251,iti,7,-1.4900173272163213
10372,145,57.24828017510944,iti,7,-2.1195242763418416
10373,145,57.34834271419638,iti,7,-2.064026940865483
10374,145,57.4484052532833,iti,7,-1.89637623559881
10375,145,57.54846779237023,iti,7,-0.3989360792180086
10376,145,57.64853033145717,iti,7,-1.9213386646989083
10377,145,57.74859287054409,iti,7,-2.531907883766429
10378,145,57.84865540963102,iti,7,-1.4028508655411747
10379,145,57.94871794871794,iti,7,-0.9702160068639856
10380,145,58.048780487804876,iti,7,-1.5787102708803145
10381,145,58.14884302689181,iti,7,-1.3534090431779169
10382,145,58.24890556597873,iti,7,-0.7488256111011353
10383,145,58.348968105065666,iti,7,-1.288040685063469
10384,145,58.4490306441526,iti,7,-2.9268648601497596
10385,145,58.54909318323952,iti,7,-1.8086308815156817
10386,145,58.649155722326455,iti,7,-2.031734539517379
10387,145,58.74921826141339,iti,7,-2.0459938264254185
10388,145,58.84928080050031,iti,7,-1.1985303776416858
10389,145,58.949343339587244,iti,7,-1.8206531611621202
10390,145,59.049405878674165,iti,7,-1.0459498405402095
10391,145,59.1494684177611,iti,7,-0.46738181138871754
10392,145,59.249530956848034,iti,7,0.5012915029287636
10393,145,59.349593495934954,iti,7,0.46544216772465463
10394,145,59.44965603502189,iti,7,0.7533144894311421
10395,145,59.54971857410882,iti,7,0.5524108645497624
10396,145,59.64978111319574,iti,7,-0.0407808635819755
10397,145,59.74984365228268,iti,7,1.1519195239960822
10398,145,59.84990619136961,iti,7,0.6160807461723519
10399,145,59.94996873045653,iti,7,0.37840741634180325
10400,145,60.05003126954347,iti,7,-0.8763340997631011
10401,145,60.15009380863039,iti,7,-0.4768476094637835
10402,145,60.25015634771732,iti,7,-0.8395086824720598
10403,145,60.35021888680426,iti,7,-1.630703539342906
10404,145,60.45028142589118,iti,7,-2.899991536393629
10405,145,60.55034396497811,iti,7,-1.9761637440424196
10406,145,60.650406504065046,iti,7,-1.3148265882331511
10407,145,60.750469043151966,iti,7,-1.2774718627730588
10408,145,60.8505315822389,iti,7,-1.1555912151788192
10409,145,60.950594121325835,iti,7,0.02529591373723517
10410,145,61.050656660412756,iti,7,-1.4937245588517227
10411,145,61.15071919949969,iti,7,-1.707390126517474
10412,145,61.25078173858661,iti,7,-0.06706952435088766
10413,145,61.350844277673545,iti,7,-0.26589345404156733
10414,145,61.45090681676048,iti,7,-0.3223655540795997
10415,145,61.5509693558474,iti,7,-1.9581611598765591
10416,145,61.651031894934334,iti,7,-1.7666324561907623
10417,145,61.75109443402127,iti,7,-1.32544966899676
10418,145,61.85115697310819,iti,7,-1.4552616088515586
10419,145,61.951219512195124,iti,7,-1.1474271958329385
10420,145,62.05128205128206,iti,7,-1.2309750185535233
10421,145,62.15134459036898,iti,7,-1.580938710519016
10422,145,62.25140712945591,iti,7,-0.7572291673416028
10423,145,62.35146966854283,iti,7,-0.239935948931122
10424,145,62.45153220762977,iti,7,-0.7807971014191449
10425,145,62.5515947467167,iti,7,-0.9055267155596041
10426,145,62.65165728580362,iti,7,-1.0664132166276827
10427,145,62.75171982489056,iti,7,-0.3744866321760804
10428,145,62.85178236397749,iti,7,-1.0242565883595778
10429,145,62.95184490306441,iti,7,-1.1059323453708167
10430,145,63.05190744215135,iti,7,-0.5461396201623097
10431,145,63.15196998123827,iti,7,-2.435768204735221
10432,145,63.2520325203252,iti,7,-1.2702095504601916
10433,145,63.352095059412136,iti,7,-0.07393561262713401
10434,145,63.452157598499056,iti,7,-1.871544618738471
10435,145,63.55222013758599,iti,7,-2.445772520018185
10436,145,63.652282676672925,iti,7,-0.4553352689401
10437,145,63.752345215759846,iti,7,-1.138399741917954
10438,145,63.85240775484678,iti,7,-1.796529840664744
10439,145,63.952470293933715,iti,7,-2.5567191286353346
10440,145,64.05253283302063,iti,7,-2.2250883777919506
10441,145,64.15259537210757,iti,7,-1.4594889576074246
10442,145,64.25265791119449,iti,7,-3.0408828567158066
10443,145,64.35272045028142,iti,7,-2.5444374994383483
10444,145,64.45278298936836,iti,7,-1.8124404363636137
10445,145,64.55284552845528,iti,7,-1.8362102177278763
10446,145,64.65290806754221,iti,7,-1.0903220101210256
10447,145,64.75297060662915,iti,7,-1.3828625349811892
10448,145,64.85303314571607,iti,7,-1.2694589001074805
10449,145,64.953095684803,iti,7,-0.863290145878243
10450,145,65.05315822388994,iti,7,-0.25816430659685
10451,145,65.15322076297686,iti,7,-0.6494451404512601
10452,145,65.25328330206379,iti,7,-1.2363057456455275
10453,145,65.35334584115071,iti,7,-1.3646073265728513
10454,145,65.45340838023765,iti,7,-1.525553522440273
10455,145,65.55347091932458,iti,7,-0.981102462172911
10456,145,65.6535334584115,iti,7,-0.7693456379558511
10457,145,65.75359599749844,iti,7,-3.239309162203147
10458,145,65.85365853658537,iti,7,-1.4008738859604664
10459,145,65.95372107567229,iti,7,-1.9798948376039276
10460,145,66.05378361475923,iti,7,-2.2352834889321964
10461,145,66.15384615384616,iti,7,-1.968842770197659
10462,145,66.25390869293308,iti,7,-2.0275330113710677
10463,145,66.35397123202002,iti,7,-0.6535158752921463
10464,145,66.45403377110694,iti,7,-0.305868234908343
10465,145,66.55409631019387,iti,7,0.7850976553415145
10466,145,66.6541588492808,iti,7,-0.4386782692403062
10467,145,66.75422138836772,iti,7,0.4063598965856717
10468,145,66.85428392745466,iti,7,0.8036999210025705
10469,145,66.9543464665416,iti,7,-0.3280950209770607
10470,145,67.05440900562851,iti,7,-0.6696491653507917
10471,145,67.15447154471545,iti,7,-0.8734422758836241
10472,145,67.25453408380238,iti,7,-0.5430605265943508
10473,145,67.3545966228893,iti,7,0.9121854490226706
10474,145,67.45465916197624,iti,7,-0.8331100315171359
10475,145,67.55472170106316,iti,7,-1.6600005593070022
10476,145,67.6547842401501,iti,7,-0.8224538332807152
10477,145,67.75484677923703,iti,7,-2.0870721609204663
10478,145,67.85490931832395,iti,7,-2.3023551280453303
10479,145,67.95497185741088,iti,7,-1.311619594982066
10480,145,68.05503439649782,iti,7,-1.949389344729438
10481,145,68.15509693558474,iti,7,-1.5726159680023863
10482,145,68.25515947467167,iti,7,-1.204837106163482
10483,145,68.35522201375859,iti,7,-1.7187782959310625
10484,145,68.45528455284553,iti,7,-1.973115031046716
10485,145,68.55534709193246,iti,7,-1.1876420467790885
10486,145,68.65540963101938,iti,7,-0.1334847436226734
10487,145,68.75547217010632,iti,7,0.6679569718486461
10488,145,68.85553470919325,iti,7,0.25046573642133346
10489,145,68.95559724828017,iti,7,0.2704980033238792
10490,145,69.0556597873671,iti,7,-0.6732624207820437
10491,145,69.15572232645404,iti,7,-0.761113584937454
10492,145,69.25578486554096,iti,7,-0.8212397760573494
10493,145,69.3558474046279,iti,7,0.460156108397908
10494,145,69.45590994371481,iti,7,-0.19826691600470936
10495,145,69.55597248280175,iti,7,-0.16816423857947316
10496,145,69.65603502188868,iti,7,-1.1627601345904668
10497,145,69.7560975609756,iti,7,-1.1276042980223562
10498,145,69.85616010006254,iti,7,-1.0766285243686853
10499,145,69.95622263914947,iti,7,-0.5823339847584925
10500,145,70.0562851782364,iti,7,-1.6606860717025995
10501,145,70.15634771732333,iti,7,-1.2074566108525027
10502,145,70.25641025641026,iti,7,-0.25378456190252613
10503,145,70.35647279549718,iti,7,-0.2420410064070249
10504,145,70.45653533458412,iti,7,-1.3851377170534815
10505,145,70.55659787367104,iti,7,-1.1705288658560729
10506,145,70.65666041275797,iti,7,-1.9348612964804084
10507,145,70.7567229518449,iti,7,-1.395009639744778
10508,145,70.85678549093183,iti,7,-0.9853893823999368
10509,145,70.95684803001876,iti,7,0.22702088251074776
10510,145,71.0569105691057,iti,7,0.4810638904316984
10511,145,71.15697310819262,iti,7,0.2657488492800745
10512,145,71.25703564727955,iti,7,-0.398688170111436
10513,145,71.35709818636649,iti,7,-0.24848270546001452
10514,145,71.4571607254534,iti,7,-0.20942639790415507
10515,145,71.55722326454034,iti,7,-0.6402335200282867
10516,145,71.65728580362726,iti,7,-0.5276990594807518
10517,145,71.7573483427142,iti,7,-1.248746301133833
