Animal,Trial,time_trial,465nm_dFF_norm,mA
199,1,9.436893203883495,2.180575426991428,0.1
199,1,9.537216828478964,2.1336262291172514,0.1
199,1,9.637540453074434,2.4038264344226463,0.1
199,1,9.737864077669903,1.9817871788155015,0.1
199,1,9.838187702265373,1.8564879666364549,0.1
199,1,9.938511326860842,1.633626015557084,0.1
199,1,10.03883495145631,1.7354092013594478,0.1
199,1,10.13915857605178,1.7116636570530432,0.1
199,1,10.239482200647249,1.5220223655046017,0.1
199,1,10.339805825242719,1.4310092219310953,0.1
199,1,10.440129449838189,0.9344584889588843,0.1
199,1,10.540453074433657,1.5139086508019077,0.1
199,1,10.640776699029127,1.9922727121526418,0.1
199,1,10.741100323624595,1.4120773075856679,0.1
199,1,10.841423948220065,0.40379753614642466,0.1
199,1,10.941747572815535,0.9887645901546143,0.1
199,1,11.042071197411003,2.098204880793646,0.1
199,1,11.142394822006473,2.1503126547633067,0.1
199,1,11.242718446601941,1.478224265211203,0.1
199,1,11.343042071197411,0.21868237573275506,0.1
199,1,11.443365695792881,1.7514516174593378,0.1
199,1,11.54368932038835,2.4848832180490485,0.1
199,1,11.64401294498382,2.6284527249742125,0.1
199,1,11.744336569579287,3.2769196493433386,0.1
199,1,11.844660194174757,2.338634911831792,0.1
199,1,11.944983818770227,2.5581844861255423,0.1
199,1,12.045307443365695,1.3870996825802835,0.1
199,1,12.145631067961165,1.6728006161645215,0.1
199,1,12.245954692556635,2.344960717599807,0.1
199,1,12.346278317152104,1.9246497893840926,0.1
199,1,12.446601941747574,2.03241738451441,0.1
199,1,12.546925566343042,2.0137006266507784,0.1
199,1,12.647249190938512,1.718206880321117,0.1
199,1,12.747572815533982,1.6503564385846639,0.1
199,1,12.84789644012945,1.1929095456006789,0.1
199,1,12.94822006472492,1.3619847612182687,0.1
199,1,13.048543689320388,0.897058004212744,0.1
199,1,13.148867313915858,0.9657652624231031,0.1
199,1,13.249190938511328,1.1206925086613237,0.1
199,1,13.349514563106796,1.688554601886025,0.1
199,1,13.449838187702266,2.0882775119158814,0.1
199,1,13.550161812297734,1.6620445290205919,0.1
199,1,13.650485436893204,1.9634576933378032,0.1
199,1,13.750809061488674,2.5658318337947215,0.1
199,1,13.851132686084142,1.6404912742034787,0.1
199,1,13.951456310679612,0.484669061530458,0.1
199,1,14.051779935275082,1.1546532702174126,0.1
199,1,14.15210355987055,1.3503866446032635,0.1
199,1,14.252427184466018,1.661135398681511,0.1
199,1,14.35275080906149,1.1872933006352115,0.1
199,1,14.453074433656958,0.1517736088325311,0.1
199,1,14.553398058252426,0.6062924042171343,0.1
199,1,14.653721682847898,0.6390012269276995,0.1
199,1,14.754045307443366,0.9154894258144279,0.1
199,1,14.854368932038835,0.8118164975125838,0.1
199,1,14.954692556634303,1.526729398567876,0.1
199,1,15.055016181229774,1.8580745567558437,0.1
199,1,15.155339805825243,1.5083900959120893,0.1
199,1,15.25566343042071,2.1107155231367476,0.1
199,1,15.355987055016183,1.2779364534829138,0.1
199,1,15.45631067961165,2.4766063088432326,0.1
199,1,15.556634304207119,1.5106594483903832,0.1
199,1,15.65695792880259,2.3052274920417712,0.1
199,1,15.757281553398059,1.6251217069954937,0.1
199,1,15.857605177993527,2.01593251224911,0.1
199,1,15.957928802588999,1.8378129731621418,0.1
199,1,16.058252427184467,1.6799583351801826,0.1
199,1,16.158576051779935,1.5183140627083807,0.1
199,1,16.258899676375403,1.442346933124428,0.1
199,1,16.359223300970875,1.5926743969388872,0.1
199,1,16.459546925566343,0.9955375656536497,0.1
199,1,16.55987055016181,0.949282679630527,0.1
199,1,16.660194174757283,0.4102082452278625,0.1
199,1,16.76051779935275,0.715644964277295,0.1
199,1,16.86084142394822,1.342747974792871,0.1
199,1,16.96116504854369,1.228096469424695,0.1
199,1,17.06148867313916,0.3129511536821062,0.1
199,1,17.161812297734627,1.2104666715052939,0.1
199,1,17.262135922330096,1.8639553260321982,0.1
199,1,17.362459546925567,1.6831258466143155,0.1
199,1,17.462783171521036,2.1936444795210304,0.1
199,1,17.563106796116504,1.600622111519125,0.1
199,1,17.663430420711975,1.7209918982581955,0.1
199,1,17.763754045307444,1.7361854153376282,0.1
199,1,17.864077669902912,1.759120774678053,0.1
199,1,17.964401294498384,1.5332301125013121,0.1
199,1,18.06472491909385,2.2179897593087206,0.1
199,1,18.16504854368932,2.9559217328556406,0.1
199,1,18.26537216828479,3.0943088681925084,0.1
199,1,18.36569579288026,2.585111992100641,0.1
199,1,18.466019417475728,1.0009889454660734,0.1
199,1,18.566343042071196,0.07825275259218983,0.1
199,1,18.666666666666668,0.22577205130616304,0.1
199,1,18.766990291262136,0.8599989291390615,0.1
199,1,18.867313915857604,0.8951622972674842,0.1
199,1,18.967637540453076,1.7866384265774249,0.1
199,1,19.067961165048544,1.8032808782872187,0.1
199,1,19.168284789644012,1.2170496041200398,0.1
199,1,19.268608414239484,1.5980824072117306,0.1
199,1,19.368932038834952,1.8391106025860848,0.1
199,1,19.46925566343042,2.1728505584495865,0.1
199,1,19.569579288025892,2.6078893485322743,0.1
199,1,19.66990291262136,1.2794386144822163,0.1
199,1,19.77022653721683,0.9566282988328484,0.1
199,1,19.870550161812297,2.032917706779248,0.1
199,1,19.97087378640777,1.434251918516252,0.1
199,1,20.071197411003237,1.360827454893789,0.1
199,1,20.171521035598705,2.430232185553632,0.1
199,1,20.271844660194176,1.9032043159872145,0.1
199,1,20.372168284789645,1.87155504235701,0.1
199,1,20.472491909385113,2.453919261773854,0.1
199,1,20.572815533980584,2.288851443761788,0.1
199,1,20.673139158576053,2.4025075354142893,0.1
199,1,20.77346278317152,1.5691428885588126,0.1
199,1,20.87378640776699,0.5821214489513776,0.1
199,1,20.97411003236246,0.46551000220133,0.1
199,1,21.07443365695793,1.1443397243961262,0.1
199,1,21.174757281553397,0.7737489078262206,0.1
199,1,21.27508090614887,1.1619719186665036,0.1
199,1,21.375404530744337,1.7199532299178324,0.1
199,1,21.475728155339805,1.3393838252992882,0.1
199,1,21.576051779935277,0.7883565012007347,0.1
199,1,21.676375404530745,0.7799882565189296,0.1
199,1,21.776699029126213,1.3453541391858592,0.1
199,1,21.877022653721685,0.26736145310302695,0.1
199,1,21.977346278317153,1.2214955742025484,0.1
199,1,22.07766990291262,2.152170241918247,0.1
199,1,22.17799352750809,2.592596729056876,0.1
199,1,22.27831715210356,1.9135511280930555,0.1
199,1,22.37864077669903,1.4121853899158492,0.1
199,1,22.478964401294498,0.800067623784443,0.1
199,1,22.57928802588997,0.6354570484534858,0.1
199,1,22.679611650485437,0.1779620420158832,0.1
199,1,22.779935275080906,-0.2861664416633469,0.1
199,1,22.880258899676377,-0.09804538703681022,0.1
199,1,22.980582524271846,0.6933104149339953,0.1
199,1,23.080906148867314,0.04289077284266578,0.1
199,1,23.181229773462782,0.5810944797721138,0.1
199,1,23.281553398058254,0.5210400451130862,0.1
199,1,23.381877022653722,1.0164191794041917,0.1
199,1,23.48220064724919,0.5850092554295077,0.1
199,1,23.58252427184466,0.7978894823619559,0.1
199,1,23.68284789644013,0.5206633773551105,0.1
199,1,23.783171521035598,1.0185479302974736,0.1
199,1,23.88349514563107,0.6807209804591129,0.1
199,1,23.983818770226538,-0.14597964588739604,0.1
199,1,24.084142394822006,0.058976865935527874,0.1
199,1,24.184466019417478,-0.4449145672050916,0.1
199,1,24.284789644012946,-1.0474352525185004,0.1
199,1,24.385113268608414,-1.4548085340708767,0.1
199,1,24.485436893203882,-0.8353215015221469,0.1
199,1,24.585760517799354,-1.23122126581784,0.1
199,1,24.686084142394822,-1.6034419817389216,0.1
199,1,24.78640776699029,-0.41764489668609234,0.1
199,1,24.886731391585762,-1.3025966456461038,0.1
199,1,24.98705501618123,-1.068674608204306,0.1
199,1,25.0873786407767,-0.7550355608700439,0.1
199,1,25.18770226537217,-1.1689822663490985,0.1
199,1,25.28802588996764,-1.6459578213836565,0.1
199,1,25.388349514563107,-1.7777982131942351,0.1
199,1,25.488673139158575,-1.8350235970366555,0.1
199,1,25.588996763754047,-1.4749672140390935,0.1
199,1,25.689320388349515,-1.6504537393714143,0.1
199,1,25.789644012944983,-2.9644198289841253,0.1
199,1,25.889967637540455,-2.462514629019265,0.1
199,1,25.990291262135923,-2.111270010237185,0.1
199,1,26.09061488673139,-2.732526073516513,0.1
199,1,26.190938511326863,-2.2992590285073957,0.1
199,1,26.29126213592233,-2.5769827696345593,0.1
199,1,26.3915857605178,-3.5645551763294097,0.1
199,1,26.49190938511327,-2.4210062991601764,0.1
199,1,26.59223300970874,-2.787267473904855,0.1
199,1,26.692556634304207,-2.243090087932895,0.1
199,1,26.792880258899675,-2.2611918823593236,0.1
199,1,26.893203883495147,-2.393655900512685,0.1
199,1,26.993527508090615,-2.3150362231017194,0.1
199,1,27.093851132686083,-1.935927744070817,0.1
199,1,27.194174757281555,-1.924298753176325,0.1
199,1,27.294498381877023,-2.111408086843361,0.1
199,1,27.39482200647249,-2.0914596232165756,0.1
199,1,27.495145631067963,-1.4527922940688358,0.1
199,1,27.59546925566343,-1.8180670403319743,0.1
199,1,27.6957928802589,-1.3845504057502107,0.1
199,1,27.796116504854368,-1.9920976348952397,0.1
199,1,27.89644012944984,-0.9153131223602452,0.1
199,1,27.996763754045308,-1.438819238925457,0.1
199,1,28.097087378640776,-0.599241594312984,0.1
199,1,28.197411003236247,-1.3633818413648282,0.1
199,1,28.297734627831716,-1.1568909707638104,0.1
199,1,28.398058252427184,-2.9062612756372443,0.1
199,1,28.498381877022656,-2.714613788095923,0.1
199,1,28.598705501618124,-2.3180894403621224,0.1
199,1,28.699029126213592,-1.6699784259943262,0.1
199,1,28.799352750809064,-2.531287180717225,0.1
199,1,28.899676375404532,-2.432773435789669,0.1
199,1,29.0,-1.3680898069891887,0.1
199,2,-2.0,0.006921272035815304,0.6
199,2,-1.8996763754045307,-1.2149621648871554,0.6
199,2,-1.7993527508090614,0.5935392189263134,0.6
199,2,-1.6990291262135924,0.03863016322841203,0.6
199,2,-1.5987055016181229,-0.39920460055949886,0.6
199,2,-1.4983818770226538,-0.823841854437577,0.6
199,2,-1.3980582524271845,-1.2315591596702717,0.6
199,2,-1.2977346278317152,-0.49819392815752284,0.6
199,2,-1.197411003236246,-1.7602001602905077,0.6
199,2,-1.0970873786407767,0.08101743897010877,0.6
199,2,-0.9967637540453074,-0.1934167283084991,0.6
199,2,-0.8964401294498381,0.5389294339456953,0.6
199,2,-0.796116504854369,0.8532146122383487,0.6
199,2,-0.6957928802588997,-0.7528818919096881,0.6
199,2,-0.5954692556634305,-0.8356787413604756,0.6
199,2,-0.49514563106796117,2.538847587990094,0.6
199,2,-0.3948220064724919,1.2086414709614002,0.6
199,2,-0.2944983818770226,1.4663088491056204,0.6
199,2,-0.1941747572815533,0.2655177749108763,0.6
199,2,-0.09385113268608403,0.11837140726850702,0.6
199,2,0.006472491909385258,4.616217979425325,0.6
199,2,0.10679611650485432,22.223844146385673,0.6
199,2,0.20711974110032383,26.009974518520522,0.6
199,2,0.3074433656957929,32.454586763931694,0.6
199,2,0.40776699029126195,37.09712733329617,0.6
199,2,0.5080906148867315,33.11052905131468,0.6
199,2,0.6084142394822005,32.08098833646721,0.6
199,2,0.70873786407767,33.04269028614392,0.6
199,2,0.8090614886731391,29.994868611426185,0.6
199,2,0.9093851132686086,30.464607470131284,0.6
199,2,1.0097087378640777,33.79722407869073,0.6
199,2,1.1100323624595472,29.940429103913427,0.6
199,2,1.2103559870550162,26.237363613316923,0.6
199,2,1.3106796116504853,20.666017721213848,0.6
199,2,1.4110032362459548,19.39074374611243,0.6
199,2,1.5113268608414239,12.457299418849486,0.6
199,2,1.6116504854368934,6.891184109281732,0.6
199,2,1.7119741100323624,2.95202439781354,0.6
199,2,1.812297734627832,-0.1294271427760987,0.6
199,2,1.912621359223301,-3.276658201723456,0.6
199,2,2.0129449838187705,-2.6390504428774193,0.6
199,2,2.1132686084142396,-3.6157500793749175,0.6
199,2,2.2135922330097086,-6.361088589277117,0.6
199,2,2.3139158576051777,-7.695840199183369,0.6
199,2,2.4142394822006477,-7.726479064832411,0.6
199,2,2.5145631067961167,-6.55406090121995,0.6
199,2,2.614886731391586,-8.428726657676423,0.6
199,2,2.715210355987055,-8.705741295628851,0.6
199,2,2.815533980582524,-7.403510403129493,0.6
199,2,2.915857605177994,-7.706745498573944,0.6
199,2,3.016181229773463,-6.7659280790239205,0.6
199,2,3.116504854368932,-5.701690272304332,0.6
199,2,3.216828478964401,-7.106920269089592,0.6
199,2,3.317152103559871,-7.159837491978306,0.6
199,2,3.41747572815534,-4.964978032349982,0.6
199,2,3.517799352750809,-3.2502834290496088,0.6
199,2,3.618122977346278,-4.743714347813208,0.6
199,2,3.7184466019417473,-3.2227093188269307,0.6
199,2,3.818770226537217,-4.000245015203544,0.6
199,2,3.9190938511326863,-4.005507235338207,0.6
199,2,4.019417475728155,-3.891128344042325,0.6
199,2,4.119741100323624,-3.9834209496404394,0.6
199,2,4.220064724919094,-4.457999838667394,0.6
199,2,4.320388349514563,-3.595033797495013,0.6
199,2,4.4207119741100325,-3.601533895002819,0.6
199,2,4.5210355987055015,-3.6983929837251015,0.6
199,2,4.621359223300971,-3.207006886017729,0.6
199,2,4.7216828478964405,-2.5922219289360595,0.6
199,2,4.82200647249191,-4.309221361215425,0.6
199,2,4.922330097087379,-4.059135674166357,0.6
199,2,5.022653721682848,-3.8330746212979547,0.6
199,2,5.122977346278318,-5.592269929836011,0.6
199,2,5.223300970873787,-4.384143576751596,0.6
199,2,5.323624595469256,-4.047972268633906,0.6
199,2,5.423948220064725,-5.058947316306439,0.6
199,2,5.524271844660194,-2.2382315639920685,0.6
199,2,5.624595469255664,-2.7103531257841134,0.6
199,2,5.724919093851133,-1.6409561072805152,0.6
199,2,5.825242718446602,-3.3077870805496445,0.6
199,2,5.925566343042071,-2.0803252715720353,0.6
199,2,6.025889967637541,-1.384346505213702,0.6
199,2,6.126213592233009,-2.464109447456792,0.6
199,2,6.226537216828479,-3.120696503986762,0.6
199,2,6.326860841423949,-3.2935208828671607,0.6
199,2,6.427184466019417,-4.026865162761431,0.6
199,2,6.527508090614887,-3.0297266560100997,0.6
199,2,6.627831715210355,-2.045410293957662,0.6
199,2,6.728155339805825,-0.30276491387585147,0.6
199,2,6.828478964401295,-1.0415409590063576,0.6
199,2,6.9288025889967635,2.469620434417177,0.6
199,2,7.029126213592233,1.771081552246682,0.6
199,2,7.129449838187702,1.9060837858019355,0.6
199,2,7.229773462783172,1.3792937672094536,0.6
199,2,7.3300970873786415,1.8423482904963506,0.6
199,2,7.43042071197411,3.2303151340505485,0.6
199,2,7.53074433656958,4.764666872984214,0.6
199,2,7.631067961165048,3.5578782014582484,0.6
199,2,7.731391585760518,2.3544373533528096,0.6
199,2,7.831715210355988,1.0716327306626956,0.6
199,2,7.932038834951456,0.9720711877879347,0.6
199,2,8.032362459546926,0.947985396713417,0.6
199,2,8.132686084142396,0.7152492269969867,0.6
199,2,8.233009708737864,-0.1753064142485972,0.6
199,2,8.333333333333334,-0.09255000622690496,0.6
199,2,8.433656957928802,-1.5193395854447178,0.6
199,2,8.533980582524272,-2.9839604446883805,0.6
199,2,8.634304207119742,-3.391896992999841,0.6
199,2,8.73462783171521,-4.037195395370462,0.6
199,2,8.83495145631068,-3.3469320325322713,0.6
199,2,8.935275080906148,-2.2605891979887476,0.6
199,2,9.035598705501618,-3.078130462940495,0.6
199,2,9.135922330097088,-3.131270462638064,0.6
199,2,9.236245954692556,-4.161128245166164,0.6
199,2,9.336569579288026,-2.4522611305707405,0.6
199,2,9.436893203883495,-2.267238638739803,0.6
199,2,9.537216828478964,-1.204740531051712,0.6
199,2,9.637540453074434,-0.5838601865321601,0.6
199,2,9.737864077669903,-3.831630710194906,0.6
199,2,9.838187702265373,-3.1305451351555353,0.6
199,2,9.938511326860842,-1.460595115162834,0.6
199,2,10.03883495145631,-1.2250432114388055,0.6
199,2,10.13915857605178,-0.7956903478314942,0.6
199,2,10.239482200647249,-0.30931022573220834,0.6
199,2,10.339805825242719,-1.5244857100114224,0.6
199,2,10.440129449838189,-1.1539646660802978,0.6
199,2,10.540453074433657,-0.7350380084673641,0.6
199,2,10.640776699029127,-1.9727137537179178,0.6
199,2,10.741100323624595,0.1388297706340282,0.6
199,2,10.841423948220065,-0.578363522839693,0.6
199,2,10.941747572815535,-0.45679277968494675,0.6
199,2,11.042071197411003,0.44112743616114636,0.6
199,2,11.142394822006473,-0.8813518948139921,0.6
199,2,11.242718446601941,-3.377432228967317,0.6
199,2,11.343042071197411,-2.7147775636705367,0.6
199,2,11.443365695792881,-1.631064705790125,0.6
199,2,11.54368932038835,-2.0220798143267884,0.6
199,2,11.64401294498382,1.120621761274266,0.6
199,2,11.744336569579287,-0.2789584225667812,0.6
199,2,11.844660194174757,1.4735599780812683,0.6
199,2,11.944983818770227,0.8204853825330352,0.6
199,2,12.045307443365695,0.6403704215424597,0.6
199,2,12.145631067961165,0.5110684553542693,0.6
199,2,12.245954692556635,1.800514512217257,0.6
199,2,12.346278317152104,4.8266255025499305,0.6
199,2,12.446601941747574,2.333155904111317,0.6
199,2,12.546925566343042,3.8591129883400788,0.6
199,2,12.647249190938512,3.433075693208745,0.6
199,2,12.747572815533982,3.3885439975926457,0.6
199,2,12.84789644012945,-0.6379405793932325,0.6
199,2,12.94822006472492,-1.6192681120329253,0.6
199,2,13.048543689320388,-0.700872599947164,0.6
199,2,13.148867313915858,-0.7738729421074171,0.6
199,2,13.249190938511328,0.2067832580047887,0.6
199,2,13.349514563106796,-1.2331897977146653,0.6
199,2,13.449838187702266,-1.8413463164903794,0.6
199,2,13.550161812297734,-1.1169959045449707,0.6
199,2,13.650485436893204,-0.4403282319139638,0.6
199,2,13.750809061488674,-0.9479100067633727,0.6
199,2,13.851132686084142,-1.6940094545621007,0.6
199,2,13.951456310679612,-0.9995914909964392,0.6
199,2,14.051779935275082,-2.951504727524847,0.6
199,2,14.15210355987055,-1.4456545129534786,0.6
199,2,14.252427184466018,-2.773143025436737,0.6
199,2,14.35275080906149,-1.9633387295047473,0.6
199,2,14.453074433656958,-3.2913234725046507,0.6
199,2,14.553398058252426,-2.7102716767791186,0.6
199,2,14.653721682847898,-1.7647396288058939,0.6
199,2,14.754045307443366,0.37660622253423875,0.6
199,2,14.854368932038835,-0.5968959596749628,0.6
199,2,14.954692556634303,0.17690135607900795,0.6
199,2,15.055016181229774,1.2112009126176042,0.6
199,2,15.155339805825243,-0.035092109889736475,0.6
199,2,15.25566343042071,-0.9011308758086627,0.6
199,2,15.355987055016183,-1.3747921952781674,0.6
199,2,15.45631067961165,-2.2104623096652536,0.6
199,2,15.556634304207119,-2.704821545758574,0.6
199,2,15.65695792880259,-4.724826972765222,0.6
199,2,15.757281553398059,-3.7894093160665085,0.6
199,2,15.857605177993527,-3.163749069316039,0.6
199,2,15.957928802588999,-2.679773194887561,0.6
199,2,16.058252427184467,-2.9046240859150756,0.6
199,2,16.158576051779935,-4.194629582032187,0.6
199,2,16.258899676375403,-2.5275469921965836,0.6
199,2,16.359223300970875,-2.9040089586336113,0.6
199,2,16.459546925566343,-2.087279577957545,0.6
199,2,16.55987055016181,-2.8197633281495764,0.6
199,2,16.660194174757283,-1.7601292832160693,0.6
199,2,16.76051779935275,-2.80910137196297,0.6
199,2,16.86084142394822,-2.6172550714783944,0.6
199,2,16.96116504854369,-2.0358412819022207,0.6
199,2,17.06148867313916,-2.065879445657566,0.6
199,2,17.161812297734627,-2.335304720292999,0.6
199,2,17.262135922330096,-2.454944284820679,0.6
199,2,17.362459546925567,-2.4806267467673107,0.6
199,2,17.462783171521036,-3.7115507063852062,0.6
199,2,17.563106796116504,-2.8957588190369252,0.6
199,2,17.663430420711975,-1.295838494061561,0.6
199,2,17.763754045307444,-2.248031232834852,0.6
199,2,17.864077669902912,-1.367307282178167,0.6
199,2,17.964401294498384,2.0221459430110644,0.6
199,2,18.06472491909385,0.20951629188235227,0.6
199,2,18.16504854368932,1.7276232127378888,0.6
199,2,18.26537216828479,4.071476563735745,0.6
199,2,18.36569579288026,3.7471984003506478,0.6
199,2,18.466019417475728,0.6318751693462331,0.6
199,2,18.566343042071196,0.1618697090982728,0.6
199,2,18.666666666666668,0.11136733328246569,0.6
199,2,18.766990291262136,-2.1563607331162697,0.6
199,2,18.867313915857604,-1.5621239727457525,0.6
199,2,18.967637540453076,-1.7209870277068653,0.6
199,2,19.067961165048544,-1.5967435956489746,0.6
199,2,19.168284789644012,-1.9370445855895975,0.6
199,2,19.268608414239484,-1.167360797264945,0.6
199,2,19.368932038834952,-1.17153734004854,0.6
199,2,19.46925566343042,-2.644952854143651,0.6
199,2,19.569579288025892,-1.786214321402113,0.6
199,2,19.66990291262136,-1.6576394586555971,0.6
199,2,19.77022653721683,-3.744050931310366,0.6
199,2,19.870550161812297,-2.0553627975544457,0.6
199,2,19.97087378640777,-1.3766113365161223,0.6
199,2,20.071197411003237,-3.8083813549812784,0.6
199,2,20.171521035598705,-4.071456906474129,0.6
199,2,20.271844660194176,-3.102162797209131,0.6
199,2,20.372168284789645,-2.8047540265918376,0.6
199,2,20.472491909385113,-1.6577486135839745,0.6
199,2,20.572815533980584,-1.4741986204010287,0.6
199,2,20.673139158576053,-1.5068600750745835,0.6
199,2,20.77346278317152,0.47793012288280984,0.6
199,2,20.87378640776699,0.29426270958498546,0.6
199,2,20.97411003236246,0.8324795897106643,0.6
199,2,21.07443365695793,1.5432953883766205,0.6
199,2,21.174757281553397,1.259553996923771,0.6
199,2,21.27508090614887,0.625720998010284,0.6
199,2,21.375404530744337,-0.45656068436198705,0.6
199,2,21.475728155339805,-1.9585305254489744,0.6
199,2,21.576051779935277,-1.3333866936327006,0.6
199,2,21.676375404530745,-0.6422613864822767,0.6
199,2,21.776699029126213,-1.9394357911914888,0.6
199,2,21.877022653721685,-0.06853728582558477,0.6
199,2,21.977346278317153,0.20823863951503666,0.6
