Animal,Trial,time_trial,dFF_baseline_norm,mA
Sal-10,4,6.700000000000001,7.97223957858416,0.4
Sal-10,4,6.800000000000001,7.698081119033571,0.4
Sal-10,4,6.9,7.778931549895705,0.4
Sal-10,4,7.0,7.338883026835883,0.4
Sal-10,4,7.1,8.291485390858313,0.4
Sal-10,4,7.200000000000001,8.681668805909622,0.4
Sal-10,4,7.300000000000001,7.782903677739228,0.4
Sal-10,4,7.4,6.803666989355408,0.4
Sal-10,4,7.5,6.879839379026589,0.4
Sal-10,4,7.600000000000001,7.219234849594066,0.4
Sal-10,4,7.700000000000001,6.867717987506591,0.4
Sal-10,4,7.800000000000001,6.326587267301321,0.4
Sal-10,4,7.9,7.061371165751419,0.4
Sal-10,4,8.0,7.307298124436753,0.4
Sal-10,4,8.100000000000001,6.072601855938097,0.4
Sal-10,4,8.200000000000001,4.448469638160803,0.4
Sal-10,4,8.3,3.5181759944362216,0.4
Sal-10,4,8.4,3.4506174426517213,0.4
Sal-10,4,8.5,3.2228715339715976,0.4
Sal-10,4,8.600000000000001,2.4762623627680873,0.4
Sal-10,4,8.700000000000001,3.67076612731255,0.4
Sal-10,4,8.8,4.483422086424764,0.4
Sal-10,4,8.9,4.344765552405865,0.4
Sal-10,4,9.0,3.1867795990177656,0.4
Sal-10,4,9.100000000000001,2.6731851633169406,0.4
Sal-10,4,9.200000000000001,2.5595708149661127,0.4
Sal-10,4,9.3,3.498699474879259,0.4
Sal-10,4,9.4,3.4170284064017684,0.4
Sal-10,4,9.5,2.26463802114374,0.4
Sal-10,4,9.600000000000001,1.1277630350521755,0.4
Sal-10,4,9.700000000000001,0.7707709234173943,0.4
Sal-10,4,9.8,0.7560966520440353,0.4
Sal-10,4,9.9,0.6019893959528525,0.4
Sal-10,4,10.0,1.1579661874270657,0.4
Sal-10,5,-2.0,-1.055040675032486,0.8
Sal-10,5,-1.9,-0.7815850253877965,0.8
Sal-10,5,-1.8,-0.9698839198983336,0.8
Sal-10,5,-1.7,-1.2529938240529965,0.8
Sal-10,5,-1.6,-0.8209429608833704,0.8
Sal-10,5,-1.5,-1.422592713477515,0.8
Sal-10,5,-1.4,-1.061262611873009,0.8
Sal-10,5,-1.2999999999999998,-0.8825352513095248,0.8
Sal-10,5,-1.2,-0.29511152962438525,0.8
Sal-10,5,-1.1,0.9224972047863251,0.8
Sal-10,5,-1.0,0.4239257374214928,0.8
Sal-10,5,-0.8999999999999999,0.7222757841417171,0.8
Sal-10,5,-0.7999999999999998,0.32448246166982725,0.8
Sal-10,5,-0.7,0.9949923032336531,0.8
Sal-10,5,-0.5999999999999999,1.7029209204670976,0.8
Sal-10,5,-0.5,1.6473012885214613,0.8
Sal-10,5,-0.3999999999999999,0.9410796827154297,0.8
Sal-10,5,-0.2999999999999998,0.9482066852097547,0.8
Sal-10,5,-0.19999999999999996,0.07060679332096703,0.8
Sal-10,5,-0.09999999999999987,-0.15634034994831256,0.8
Sal-10,5,0.0,2.3227192970790456,0.8
Sal-10,5,0.10000000000000009,7.668681735588359,0.8
Sal-10,5,0.20000000000000018,12.654553917901307,0.8
Sal-10,5,0.30000000000000027,16.752007313244874,0.8
Sal-10,5,0.40000000000000036,20.131440041552004,0.8
Sal-10,5,0.5,22.154616765693834,0.8
Sal-10,5,0.6000000000000001,23.47217694737505,0.8
Sal-10,5,0.7000000000000002,23.905641507015577,0.8
Sal-10,5,0.8000000000000003,23.804820533000793,0.8
Sal-10,5,0.9000000000000004,23.898211874544344,0.8
Sal-10,5,1.0,23.542298204627073,0.8
Sal-10,5,1.1,24.208168340951282,0.8
Sal-10,5,1.2000000000000002,25.349303736089446,0.8
Sal-10,5,1.3000000000000003,27.098276122124048,0.8
Sal-10,5,1.4000000000000004,28.89730496611963,0.8
Sal-10,5,1.5,30.107160511325954,0.8
Sal-10,5,1.6,30.087811245282648,0.8
Sal-10,5,1.7000000000000002,30.123490733539317,0.8
Sal-10,5,1.8000000000000003,29.47476127671671,0.8
Sal-10,5,1.9000000000000004,29.09691545745426,0.8
Sal-10,5,2.0,28.621432182974978,0.8
Sal-10,5,2.1000000000000005,27.798896229118345,0.8
Sal-10,5,2.2,28.445117443632157,0.8
Sal-10,5,2.3,27.69148664473447,0.8
Sal-10,5,2.4000000000000004,26.718671085533476,0.8
Sal-10,5,2.5,27.079290445676673,0.8
Sal-10,5,2.6000000000000005,26.282342224884008,0.8
Sal-10,5,2.7,25.327893483944234,0.8
Sal-10,5,2.8000000000000007,24.3353923818355,0.8
Sal-10,5,2.9000000000000004,23.903851451059573,0.8
Sal-10,5,3.0,24.192181051504626,0.8
Sal-10,5,3.1000000000000005,22.989437156854567,0.8
Sal-10,5,3.2,21.746092123530048,0.8
Sal-10,5,3.3000000000000007,20.411095994928665,0.8
Sal-10,5,3.4000000000000004,19.33140957472522,0.8
Sal-10,5,3.5,19.318636244020986,0.8
Sal-10,5,3.6000000000000005,18.45767369201097,0.8
Sal-10,5,3.7,17.57194145845706,0.8
Sal-10,5,3.8000000000000007,18.586096650745333,0.8
Sal-10,5,3.9000000000000004,17.775482176064642,0.8
Sal-10,5,4.0,17.563169734028346,0.8
Sal-10,5,4.1000000000000005,17.00463770684568,0.8
Sal-10,5,4.2,16.50662238911455,0.8
Sal-10,5,4.300000000000001,16.776959971334627,0.8
Sal-10,5,4.4,15.695616010466187,0.8
Sal-10,5,4.5,15.402904112840416,0.8
Sal-10,5,4.6000000000000005,14.833078191329626,0.8
Sal-10,5,4.7,13.798118445070195,0.8
Sal-10,5,4.800000000000001,13.910231942989967,0.8
Sal-10,5,4.9,13.712818228150105,0.8
Sal-10,5,5.0,12.980999886782726,0.8
Sal-10,5,5.1000000000000005,12.527441033450266,0.8
Sal-10,5,5.2,12.111063999499944,0.8
Sal-10,5,5.300000000000001,10.682708041526165,0.8
Sal-10,5,5.4,10.672848011616894,0.8
Sal-10,5,5.5,11.049691485849939,0.8
Sal-10,5,5.6000000000000005,11.18343740074166,0.8
Sal-10,5,5.7,10.764107574940764,0.8
Sal-10,5,5.800000000000001,11.233847662412582,0.8
Sal-10,5,5.9,10.931605699825692,0.8
Sal-10,5,6.0,10.50628366271175,0.8
Sal-10,5,6.1,9.823881817270802,0.8
Sal-10,5,6.200000000000001,9.886136847950626,0.8
Sal-10,5,6.300000000000001,9.62040213228069,0.8
Sal-10,5,6.4,8.853860176324439,0.8
Sal-10,5,6.5,7.905075431617837,0.8
Sal-10,5,6.6,8.287895971151595,0.8
Sal-10,5,6.700000000000001,9.038108926718156,0.8
Sal-10,5,6.800000000000001,7.937507369751786,0.8
Sal-10,5,6.9,7.548646604170744,0.8
Sal-10,5,7.0,7.060003475644052,0.8
Sal-10,5,7.1,7.5681819131037145,0.8
Sal-10,5,7.200000000000001,7.491310400776376,0.8
Sal-10,5,7.300000000000001,6.483830260183967,0.8
Sal-10,5,7.4,6.520926342998473,0.8
Sal-10,5,7.5,5.872324240083914,0.8
Sal-10,5,7.600000000000001,6.020277591792721,0.8
Sal-10,5,7.700000000000001,6.180645542688732,0.8
Sal-10,5,7.800000000000001,5.589786246583128,0.8
Sal-10,5,7.9,4.688713157072457,0.8
Sal-10,5,8.0,4.057462307574295,0.8
Sal-10,5,8.100000000000001,4.447800047870643,0.8
Sal-10,5,8.200000000000001,4.826729883372437,0.8
Sal-10,5,8.3,4.531967424627043,0.8
Sal-10,5,8.4,2.9060439527499278,0.8
Sal-10,5,8.5,4.148062127322878,0.8
Sal-10,5,8.600000000000001,4.612773501193214,0.8
Sal-10,5,8.700000000000001,3.8163910867505173,0.8
Sal-10,5,8.8,3.779421736290425,0.8
Sal-10,5,8.9,3.3815781045269624,0.8
Sal-10,5,9.0,3.9466964906997037,0.8
Sal-10,5,9.100000000000001,3.879602807644555,0.8
Sal-10,5,9.200000000000001,3.822003254581807,0.8
Sal-10,5,9.3,3.933866427869507,0.8
Sal-10,5,9.4,3.8398255987564527,0.8
Sal-10,5,9.5,3.963943207444,0.8
Sal-10,5,9.600000000000001,3.7518075603394156,0.8
Sal-10,5,9.700000000000001,3.4155996347894217,0.8
Sal-10,5,9.8,3.5382196297114947,0.8
Sal-10,5,9.9,3.3958096019711475,0.8
Sal-10,5,10.0,3.3528736848953162,0.8
Sal-10,6,-2.0,0.8988357653005802,0.2
Sal-10,6,-1.9,1.4909887373021056,0.2
Sal-10,6,-1.8,0.9443323941577328,0.2
Sal-10,6,-1.7,0.8602818006833531,0.2
Sal-10,6,-1.6,0.9498969633114348,0.2
Sal-10,6,-1.5,-0.23641386513218132,0.2
Sal-10,6,-1.4,-1.3083595548772193,0.2
Sal-10,6,-1.2999999999999998,-1.5552064803082404,0.2
Sal-10,6,-1.2,-1.151580704543482,0.2
Sal-10,6,-1.1,-0.19023906403637003,0.2
Sal-10,6,-1.0,1.0599651219709765,0.2
Sal-10,6,-0.8999999999999999,0.7227781536986737,0.2
Sal-10,6,-0.7999999999999998,0.43013561747804185,0.2
Sal-10,6,-0.7,0.493363506397951,0.2
Sal-10,6,-0.5999999999999999,-1.0477702637298598,0.2
Sal-10,6,-0.5,-1.6908518479745622,0.2
Sal-10,6,-0.3999999999999999,-0.9334137900178928,0.2
Sal-10,6,-0.2999999999999998,-0.7115746929564569,0.2
Sal-10,6,-0.19999999999999996,0.5212682203116875,0.2
Sal-10,6,-0.09999999999999987,0.4535639829637593,0.2
Sal-10,6,0.0,0.36440393273751254,0.2
Sal-10,6,0.10000000000000009,1.79026675840231,0.2
Sal-10,6,0.20000000000000018,4.704415742698448,0.2
Sal-10,6,0.30000000000000027,8.111124975361331,0.2
Sal-10,6,0.40000000000000036,10.14210562030035,0.2
Sal-10,6,0.5,9.761286554967324,0.2
Sal-10,6,0.6000000000000001,9.947130183261446,0.2
Sal-10,6,0.7000000000000002,10.596028302301573,0.2
Sal-10,6,0.8000000000000003,10.762787973878083,0.2
Sal-10,6,0.9000000000000004,10.935811140268433,0.2
Sal-10,6,1.0,11.121110106010162,0.2
Sal-10,6,1.1,11.932992131858184,0.2
Sal-10,6,1.2000000000000002,11.632187364952227,0.2
Sal-10,6,1.3000000000000003,12.079456982125697,0.2
Sal-10,6,1.4000000000000004,12.114732576011907,0.2
Sal-10,6,1.5,13.40498437321714,0.2
Sal-10,6,1.6,13.10762125566012,0.2
Sal-10,6,1.7000000000000002,16.011783282049777,0.2
Sal-10,6,1.8000000000000003,15.450188953112454,0.2
Sal-10,6,1.9000000000000004,14.485978149460479,0.2
Sal-10,6,2.0,14.86217428067446,0.2
Sal-10,6,2.1000000000000005,14.97310188417903,0.2
Sal-10,6,2.2,13.948349191937933,0.2
Sal-10,6,2.3,14.315490439561042,0.2
Sal-10,6,2.4000000000000004,13.530254493837138,0.2
Sal-10,6,2.5,12.951675334315658,0.2
Sal-10,6,2.6000000000000005,12.174527689409212,0.2
Sal-10,6,2.7,13.590901295982768,0.2
Sal-10,6,2.8000000000000007,13.529926819883373,0.2
Sal-10,6,2.9000000000000004,11.643954711651268,0.2
Sal-10,6,3.0,10.545778065889685,0.2
Sal-10,6,3.1000000000000005,9.389931828776927,0.2
Sal-10,6,3.2,9.89835208336389,0.2
Sal-10,6,3.3000000000000007,9.695724525944854,0.2
Sal-10,6,3.4000000000000004,9.263486352028306,0.2
Sal-10,6,3.5,9.234265213572879,0.2
Sal-10,6,3.6000000000000005,10.105391521486125,0.2
Sal-10,6,3.7,10.701950593689816,0.2
Sal-10,6,3.8000000000000007,10.156065317125444,0.2
Sal-10,6,3.9000000000000004,9.294487016948235,0.2
Sal-10,6,4.0,8.791541321545843,0.2
Sal-10,6,4.1000000000000005,7.963998780634501,0.2
Sal-10,6,4.2,7.087513804479431,0.2
Sal-10,6,4.300000000000001,6.244687778222579,0.2
Sal-10,6,4.4,7.429370133579842,0.2
Sal-10,6,4.5,8.323530302285269,0.2
Sal-10,6,4.6000000000000005,8.469965551800813,0.2
Sal-10,6,4.7,8.313139261432411,0.2
Sal-10,6,4.800000000000001,9.18424858899796,0.2
Sal-10,6,4.9,8.814803670280003,0.2
Sal-10,6,5.0,7.092952794369723,0.2
Sal-10,6,5.1000000000000005,7.010470785295347,0.2
Sal-10,6,5.2,5.907458608998248,0.2
Sal-10,6,5.300000000000001,6.092104921038462,0.2
Sal-10,6,5.4,6.005835041516028,0.2
Sal-10,6,5.5,5.946204332164135,0.2
Sal-10,6,5.6000000000000005,6.08782197214499,0.2
Sal-10,6,5.7,5.343055007568258,0.2
Sal-10,6,5.800000000000001,4.79065873088304,0.2
Sal-10,6,5.9,4.748971697445368,0.2
Sal-10,6,6.0,3.9357851751352433,0.2
Sal-10,6,6.1,3.852137337318956,0.2
Sal-10,6,6.200000000000001,4.535081848776609,0.2
Sal-10,6,6.300000000000001,4.067813314448066,0.2
Sal-10,6,6.4,2.5385348424011895,0.2
Sal-10,6,6.5,2.7714775442080577,0.2
Sal-10,6,6.6,2.9686448778932912,0.2
Sal-10,6,6.700000000000001,1.8816688709064944,0.2
Sal-10,6,6.800000000000001,2.4820512255716283,0.2
Sal-10,6,6.9,1.4974707473071014,0.2
Sal-10,6,7.0,0.7449019808849422,0.2
Sal-10,6,7.1,1.025546575828006,0.2
Sal-10,6,7.200000000000001,2.4542719547646588,0.2
Sal-10,6,7.300000000000001,2.037222272002884,0.2
Sal-10,6,7.4,2.232046805117906,0.2
Sal-10,6,7.5,1.8422156950057564,0.2
Sal-10,6,7.600000000000001,1.9281033525464157,0.2
Sal-10,6,7.700000000000001,2.465788858569649,0.2
Sal-10,6,7.800000000000001,1.3509371764931315,0.2
Sal-10,6,7.9,0.832898613274762,0.2
Sal-10,6,8.0,0.518198334670925,0.2
Sal-10,6,8.100000000000001,0.33319876253841274,0.2
Sal-10,6,8.200000000000001,0.7008417510436672,0.2
Sal-10,6,8.3,1.5105380761179936,0.2
Sal-10,6,8.4,1.0484922774924577,0.2
Sal-10,6,8.5,0.7981568430441736,0.2
Sal-10,6,8.600000000000001,0.498979488168534,0.2
Sal-10,6,8.700000000000001,0.2511899741497273,0.2
Sal-10,6,8.8,-0.40024285992670755,0.2
Sal-10,6,8.9,0.36477787456964555,0.2
Sal-10,6,9.0,1.3537556607645733,0.2
Sal-10,6,9.100000000000001,1.7213673366314168,0.2
Sal-10,6,9.200000000000001,2.193297680888442,0.2
Sal-10,6,9.3,2.9400120702876107,0.2
Sal-10,6,9.4,3.3450945690824687,0.2
Sal-10,6,9.5,3.202636649344476,0.2
Sal-10,6,9.600000000000001,3.943458373866568,0.2
Sal-10,6,9.700000000000001,3.7673846970743345,0.2
Sal-10,6,9.8,3.593516692338594,0.2
Sal-10,6,9.9,3.5001192999191324,0.2
Sal-10,6,10.0,2.3549059636540983,0.2
Sal-10,7,-2.0,-1.118296497946635,0.0
Sal-10,7,-1.9,-0.774593970460476,0.0
Sal-10,7,-1.8,-2.1600283776963605,0.0
Sal-10,7,-1.7,-1.9088803025889673,0.0
Sal-10,7,-1.6,-0.10261945540667497,0.0
Sal-10,7,-1.5,-0.25436459631785213,0.0
Sal-10,7,-1.4,-0.1686921396915599,0.0
Sal-10,7,-1.2999999999999998,-0.7346883297988215,0.0
Sal-10,7,-1.2,-0.11799390698873143,0.0
Sal-10,7,-1.1,0.9583815089889102,0.0
Sal-10,7,-1.0,0.40930714643380217,0.0
Sal-10,7,-0.8999999999999999,0.9063588107221019,0.0
Sal-10,7,-0.7999999999999998,0.137166502977144,0.0
Sal-10,7,-0.7,0.6511163864663396,0.0
Sal-10,7,-0.5999999999999999,0.07201692914709817,0.0
Sal-10,7,-0.5,1.046794610455936,0.0
Sal-10,7,-0.3999999999999999,0.29419453084049674,0.0
Sal-10,7,-0.2999999999999998,-0.16058439285589912,0.0
Sal-10,7,-0.19999999999999996,1.3671548169723395,0.0
Sal-10,7,-0.09999999999999987,1.6582507267477942,0.0
Sal-10,7,0.0,3.9946247321176886,0.0
Sal-10,7,0.10000000000000009,5.541267156517611,0.0
Sal-10,7,0.20000000000000018,6.3365457004583625,0.0
Sal-10,7,0.30000000000000027,4.6044434027887,0.0
Sal-10,7,0.40000000000000036,5.070280373335523,0.0
Sal-10,7,0.5,5.180170164302577,0.0
Sal-10,7,0.6000000000000001,4.703113818065431,0.0
Sal-10,7,0.7000000000000002,3.856934361657406,0.0
Sal-10,7,0.8000000000000003,4.69056955203927,0.0
Sal-10,7,0.9000000000000004,3.4428309869551996,0.0
Sal-10,7,1.0,2.6408420940772612,0.0
Sal-10,7,1.1,3.051508666379395,0.0
Sal-10,7,1.2000000000000002,2.834071065508152,0.0
Sal-10,7,1.3000000000000003,2.25757413119854,0.0
Sal-10,7,1.4000000000000004,1.9437354263194624,0.0
Sal-10,7,1.5,1.714136458923654,0.0
Sal-10,7,1.6,1.3529148156385176,0.0
Sal-10,7,1.7000000000000002,1.544721918260612,0.0
Sal-10,7,1.8000000000000003,2.608706069935245,0.0
Sal-10,7,1.9000000000000004,3.3886536015881528,0.0
Sal-10,7,2.0,2.921889878444715,0.0
Sal-10,7,2.1000000000000005,2.1971440122574224,0.0
Sal-10,7,2.2,2.337089170256856,0.0
Sal-10,7,2.3,2.157699682854076,0.0
Sal-10,7,2.4000000000000004,2.681205616719841,0.0
Sal-10,7,2.5,1.390825831875135,0.0
Sal-10,7,2.6000000000000005,1.6141699083389658,0.0
Sal-10,7,2.7,1.283609935594016,0.0
Sal-10,7,2.8000000000000007,0.9343637001239975,0.0
Sal-10,7,2.9000000000000004,1.3547182053784874,0.0
Sal-10,7,3.0,-0.318093880380167,0.0
Sal-10,7,3.1000000000000005,-0.5592017253433673,0.0
Sal-10,7,3.2,-0.04876669675309022,0.0
Sal-10,7,3.3000000000000007,-1.1578040380164616,0.0
Sal-10,7,3.4000000000000004,-0.859389053792085,0.0
Sal-10,7,3.5,-2.6575990024182388,0.0
Sal-10,7,3.6000000000000005,-1.0126199044200888,0.0
Sal-10,7,3.7,1.0647457938923102,0.0
Sal-10,7,3.8000000000000007,1.274232627435042,0.0
Sal-10,7,3.9000000000000004,0.9680015904262494,0.0
Sal-10,7,4.0,0.9854102087397835,0.0
Sal-10,7,4.1000000000000005,0.167008478166639,0.0
Sal-10,7,4.2,1.0657466810198253,0.0
Sal-10,7,4.300000000000001,1.7800682142866728,0.0
Sal-10,7,4.4,1.286922877760952,0.0
Sal-10,7,4.5,0.5321577370452164,0.0
Sal-10,7,4.6000000000000005,0.9595718358305596,0.0
Sal-10,7,4.7,0.7632458026798895,0.0
Sal-10,7,4.800000000000001,0.7465930572611299,0.0
Sal-10,7,4.9,1.0515418038322735,0.0
Sal-10,7,5.0,0.6437944540905584,0.0
Sal-10,7,5.1000000000000005,0.6245867652960382,0.0
Sal-10,7,5.2,0.7068299579144804,0.0
Sal-10,7,5.300000000000001,-0.18057406388933842,0.0
Sal-10,7,5.4,-0.32339306751859886,0.0
Sal-10,7,5.5,0.21214545039128793,0.0
Sal-10,7,5.6000000000000005,0.47010331811553685,0.0
Sal-10,7,5.7,1.2980500442766674,0.0
Sal-10,7,5.800000000000001,1.9119094348146857,0.0
Sal-10,7,5.9,0.7835360455469123,0.0
Sal-10,7,6.0,0.8835209905309378,0.0
Sal-10,7,6.1,0.4238691464417208,0.0
Sal-10,7,6.200000000000001,0.6588830069617144,0.0
Sal-10,7,6.300000000000001,0.699161241361151,0.0
Sal-10,7,6.4,0.7485413989283178,0.0
Sal-10,7,6.5,1.5620409608986778,0.0
Sal-10,7,6.6,3.5999071846771376,0.0
Sal-10,7,6.700000000000001,2.95103674553381,0.0
Sal-10,7,6.800000000000001,3.1196622119137474,0.0
Sal-10,7,6.9,2.6735278983791764,0.0
Sal-10,7,7.0,3.2344224124673793,0.0
Sal-10,7,7.1,3.8285112055371155,0.0
Sal-10,7,7.200000000000001,4.534752616431149,0.0
Sal-10,7,7.300000000000001,4.007974593794022,0.0
Sal-10,7,7.4,3.348353811606645,0.0
Sal-10,7,7.5,3.7435217360815973,0.0
Sal-10,7,7.600000000000001,3.5322550457402913,0.0
Sal-10,7,7.700000000000001,3.018768743365048,0.0
Sal-10,7,7.800000000000001,3.58138190670704,0.0
Sal-10,7,7.9,2.6054205384538602,0.0
Sal-10,7,8.0,2.2934435840437133,0.0
Sal-10,7,8.100000000000001,3.3889063306720244,0.0
Sal-10,7,8.200000000000001,2.70608003843799,0.0
Sal-10,7,8.3,4.217175999656326,0.0
Sal-10,7,8.4,5.845030099993498,0.0
Sal-10,7,8.5,5.443110572907262,0.0
Sal-10,7,8.600000000000001,4.677198124823018,0.0
Sal-10,7,8.700000000000001,4.51462658837135,0.0
Sal-10,7,8.8,4.482401967122566,0.0
Sal-10,7,8.9,3.1577169627172816,0.0
Sal-10,7,9.0,2.3998305636849557,0.0
Sal-10,7,9.100000000000001,2.9896790323003986,0.0
Sal-10,7,9.200000000000001,2.20804796791534,0.0
Sal-10,7,9.3,2.177586429779422,0.0
Sal-10,7,9.4,1.088207873989925,0.0
Sal-10,7,9.5,1.5553335823933572,0.0
Sal-10,7,9.600000000000001,1.8872298447814582,0.0
Sal-10,7,9.700000000000001,2.0216138280840386,0.0
Sal-10,7,9.8,2.6232004271978844,0.0
Sal-10,7,9.9,2.254155149503101,0.0
Sal-10,7,10.0,0.2511728967861016,0.0
Sal-10,8,-2.0,-2.152183412481642,0.6
Sal-10,8,-1.9,-0.3445471613760209,0.6
Sal-10,8,-1.8,0.36524086086481955,0.6
Sal-10,8,-1.7,1.8547820483703363,0.6
Sal-10,8,-1.6,1.8954739897147608,0.6
Sal-10,8,-1.5,0.8902914951098967,0.6
Sal-10,8,-1.4,0.7148856902249077,0.6
Sal-10,8,-1.2999999999999998,0.5122703262550292,0.6
Sal-10,8,-1.2,0.8349525521626197,0.6
Sal-10,8,-1.1,0.6790271008870141,0.6
Sal-10,8,-1.0,-0.09964061951668454,0.6
Sal-10,8,-0.8999999999999999,0.23328666100368178,0.6
Sal-10,8,-0.7999999999999998,-0.18591768441807086,0.6
Sal-10,8,-0.7,-0.6644513360320191,0.6
Sal-10,8,-0.5999999999999999,-1.0810954201619045,0.6
Sal-10,8,-0.5,-0.5525804081135421,0.6
Sal-10,8,-0.3999999999999999,-0.6571461278479065,0.6
Sal-10,8,-0.2999999999999998,-0.35109812801046014,0.6
Sal-10,8,-0.19999999999999996,-0.9432112989957268,0.6
Sal-10,8,-0.09999999999999987,-0.9483391276391757,0.6
Sal-10,8,0.0,-1.6972721942324451,0.6
Sal-10,8,0.10000000000000009,-1.0497970595662243,0.6
Sal-10,8,0.20000000000000018,1.1047585334574046,0.6
Sal-10,8,0.30000000000000027,6.581157005771678,0.6
Sal-10,8,0.40000000000000036,13.354879046802457,0.6
Sal-10,8,0.5,17.293840349215152,0.6
Sal-10,8,0.6000000000000001,19.490962192043558,0.6
Sal-10,8,0.7000000000000002,19.84406952683727,0.6
Sal-10,8,0.8000000000000003,21.39897649725837,0.6
Sal-10,8,0.9000000000000004,21.802437299956893,0.6
Sal-10,8,1.0,21.420109517771774,0.6
Sal-10,8,1.1,21.492310924328994,0.6
Sal-10,8,1.2000000000000002,22.993774744829597,0.6
Sal-10,8,1.3000000000000003,22.765612742087576,0.6
Sal-10,8,1.4000000000000004,21.412266356518156,0.6
Sal-10,8,1.5,21.63194072057531,0.6
Sal-10,8,1.6,22.648156853113157,0.6
Sal-10,8,1.7000000000000002,24.042786141447998,0.6
Sal-10,8,1.8000000000000003,25.792647635178007,0.6
Sal-10,8,1.9000000000000004,25.868129029264608,0.6
Sal-10,8,2.0,26.513199700267023,0.6
Sal-10,8,2.1000000000000005,26.18786446968413,0.6
Sal-10,8,2.2,25.4562050129131,0.6
Sal-10,8,2.3,24.592028156051605,0.6
Sal-10,8,2.4000000000000004,23.743711849371024,0.6
Sal-10,8,2.5,23.244702470735,0.6
Sal-10,8,2.6000000000000005,23.182847252228818,0.6
Sal-10,8,2.7,22.63835790027155,0.6
Sal-10,8,2.8000000000000007,21.343691058208567,0.6
Sal-10,8,2.9000000000000004,20.88867422120585,0.6
Sal-10,8,3.0,19.828566535368708,0.6
Sal-10,8,3.1000000000000005,19.61013502957661,0.6
Sal-10,8,3.2,19.12110036601793,0.6
Sal-10,8,3.3000000000000007,18.495942430916482,0.6
Sal-10,8,3.4000000000000004,18.205310086701587,0.6
Sal-10,8,3.5,18.19056898113712,0.6
Sal-10,8,3.6000000000000005,16.0649251769154,0.6
Sal-10,8,3.7,16.9009736327319,0.6
Sal-10,8,3.8000000000000007,17.66473044138744,0.6
Sal-10,8,3.9000000000000004,17.124561687134694,0.6
Sal-10,8,4.0,17.269936247540674,0.6
Sal-10,8,4.1000000000000005,16.574355622959672,0.6
Sal-10,8,4.2,15.641212849983713,0.6
Sal-10,8,4.300000000000001,15.91679874920337,0.6
Sal-10,8,4.4,15.502161357112225,0.6
Sal-10,8,4.5,15.128407206124866,0.6
Sal-10,8,4.6000000000000005,14.603830778275764,0.6
Sal-10,8,4.7,14.49244115189059,0.6
Sal-10,8,4.800000000000001,14.836483414789138,0.6
Sal-10,8,4.9,13.5034855004701,0.6
Sal-10,8,5.0,13.549978744298327,0.6
Sal-10,8,5.1000000000000005,13.17821234518385,0.6
Sal-10,8,5.2,12.53341102016738,0.6
Sal-10,8,5.300000000000001,12.393665938172772,0.6
Sal-10,8,5.4,12.304334764778604,0.6
Sal-10,8,5.5,12.005993924558167,0.6
Sal-10,8,5.6000000000000005,11.310413792008065,0.6
Sal-10,8,5.7,10.77560935110399,0.6
Sal-10,8,5.800000000000001,10.986569323389416,0.6
Sal-10,8,5.9,10.274711435242883,0.6
Sal-10,8,6.0,10.21769964520564,0.6
Sal-10,8,6.1,9.931296351371332,0.6
Sal-10,8,6.200000000000001,10.77673150696424,0.6
Sal-10,8,6.300000000000001,9.772606849211362,0.6
Sal-10,8,6.4,9.043657670647862,0.6
Sal-10,8,6.5,10.35768999978761,0.6
Sal-10,8,6.6,9.624102461145725,0.6
Sal-10,8,6.700000000000001,9.297781017580258,0.6
Sal-10,8,6.800000000000001,8.451532192933241,0.6
Sal-10,8,6.9,9.117320801398632,0.6
Sal-10,8,7.0,8.317927699273692,0.6
Sal-10,8,7.1,7.380043721149273,0.6
Sal-10,8,7.200000000000001,7.297886825688307,0.6
Sal-10,8,7.300000000000001,5.981563362607775,0.6
Sal-10,8,7.4,5.3485673336211805,0.6
Sal-10,8,7.5,6.158815514705819,0.6
Sal-10,8,7.600000000000001,6.3899514137682285,0.6
Sal-10,8,7.700000000000001,6.675650973224746,0.6
Sal-10,8,7.800000000000001,6.970192997635198,0.6
Sal-10,8,7.9,6.899783560320617,0.6
Sal-10,8,8.0,5.6840869545708745,0.6
Sal-10,8,8.100000000000001,4.8993020244035765,0.6
Sal-10,8,8.200000000000001,5.203665936275396,0.6
Sal-10,8,8.3,5.64228259618798,0.6
Sal-10,8,8.4,4.819038726003951,0.6
Sal-10,8,8.5,5.622581748559176,0.6
Sal-10,8,8.600000000000001,5.3637981177362155,0.6
Sal-10,8,8.700000000000001,5.00071132962037,0.6
Sal-10,8,8.8,5.068299093962527,0.6
Sal-10,8,8.9,4.513996179845828,0.6
Sal-10,8,9.0,3.8664970255217725,0.6
Sal-10,8,9.100000000000001,4.060832490083246,0.6
Sal-10,8,9.200000000000001,4.13167487203888,0.6
Sal-10,8,9.3,3.560914171007896,0.6
Sal-10,8,9.4,3.5557478409729506,0.6
Sal-10,8,9.5,3.8488829947524916,0.6
Sal-10,8,9.600000000000001,3.7493180983719268,0.6
Sal-10,8,9.700000000000001,4.088151009771555,0.6
Sal-10,8,9.8,3.388248926340576,0.6
Sal-10,8,9.9,3.2218913142710823,0.6
Sal-10,8,10.0,2.324102857145863,0.6
Sal-10,9,-2.0,-1.8799279099295767,0.4
Sal-10,9,-1.9,-0.12111107633821831,0.4
